,graph_id,src,dest,total_border,greatest_border,nb_borders
1437,11,0,2,8899.070199987662,8899.070199987662,1
1438,11,0,3,1690.116925883782,1690.116925883782,1
1439,11,0,4,5326.660015253461,2353.5931906316237,3
1440,11,0,5,4102.432677674763,4102.432677674763,1
1441,11,0,6,11583.88613351384,11583.88613351384,1
1442,11,0,7,4276.293218886815,4276.293218886815,1
1443,11,0,8,2633.585429852191,2633.585429852191,1
1444,11,0,9,20684.09092784729,20684.09092784729,1
1445,11,0,10,4653.4691226172945,4653.4691226172945,1
1446,11,0,11,3759.619831199299,3759.619831199299,1
1447,11,0,12,2204.1850243222216,2204.1850243222216,1
1448,11,0,13,3936.6337789704326,3936.6337789704326,1
1449,11,0,14,7487.772789178476,4044.2619808285626,2
1450,11,0,15,9491.816252985394,9491.816252985394,1
1451,11,0,16,3898.9822113283885,3898.9822113283885,1
1452,11,0,17,8374.482150840748,8374.482150840748,1
1453,11,0,18,11227.051759836362,11227.051759836362,1
1454,11,0,19,3329.8152714896246,3329.8152714896246,1
1455,11,1,0,24169.327047310708,24169.327047310708,1
1456,11,1,4,233.41262463778276,233.41262463778276,1
1457,11,2,0,8899.070199987662,8899.070199987662,1
1458,11,3,0,1690.116925883782,1690.116925883782,1
1459,11,3,4,1441.605582509711,1441.605582509711,1
1460,11,4,0,5326.66001525346,2353.593190631623,3
1461,11,4,1,233.41262463778276,233.41262463778276,1
1462,11,4,3,1441.605582509711,1441.605582509711,1
1463,11,4,14,1742.2094995847187,1742.2094995847187,1
1464,11,5,0,4102.432677674765,4102.432677674765,1
1465,11,5,12,756.351273387316,756.351273387316,1
1466,11,6,0,11583.886133513843,11583.886133513843,1
1467,11,6,7,264.62757951838694,264.62757951838694,1
1468,11,7,0,4276.293218886815,4276.293218886815,1
1469,11,7,6,264.62757951838694,264.62757951838694,1
1470,11,8,0,2633.5854298521913,2633.5854298521913,1
1471,11,9,0,20684.090927847294,20684.090927847294,1
1472,11,10,0,4653.469122617294,4653.469122617294,1
1473,11,11,0,3759.619831199298,3759.619831199298,1
1474,11,12,0,2204.1850243222225,2204.1850243222225,1
1475,11,12,5,756.3512733873163,756.3512733873163,1
1476,11,13,0,3936.6337789704316,3936.6337789704316,1
1477,11,13,14,1081.2797179593558,1081.2797179593558,1
1478,11,14,0,7487.772789178476,4044.2619808285626,2
1479,11,14,4,1742.209499584719,1742.209499584719,1
1480,11,14,13,1081.2797179593558,1081.2797179593558,1
1481,11,15,0,9491.81625298539,9491.81625298539,1
1482,11,16,0,3898.9822113283876,3898.9822113283876,1
1483,11,17,0,8374.482150840753,8374.482150840753,1
1484,11,18,0,11227.051759836362,11227.051759836362,1
1485,11,19,0,3329.8152714896237,3329.8152714896237,1
1486,12,0,1,14836.74739549516,12064.656915482976,2
1487,12,0,2,2677.688117176665,2677.688117176665,1
1488,12,0,3,1965.2882031516806,1965.2882031516806,1
1489,12,0,4,2022.9445411021427,2022.9445411021427,1
1490,12,0,5,5804.416533917156,2874.296161955251,4
1491,12,0,7,585.9705133732979,585.9705133732979,1
1492,12,0,8,103.23993571091741,103.23993571091741,1
1493,12,0,10,1678.0346361776867,1678.0346361776867,1
1494,12,0,13,202.33538940836883,202.33538940836883,1
1495,12,0,16,175.1578366576032,175.1578366576032,1
1496,12,0,21,1775.3135623344517,1775.3135623344517,1
1497,12,0,22,2766.9022217798492,1504.4087239602566,2
1498,12,0,23,3649.3583135544645,3649.3583135544645,1
1499,12,0,24,1125.3157130209638,1125.3157130209638,1
1500,12,0,26,231.32843308642822,231.32843308642822,1
1501,12,0,27,2054.572353703067,2054.572353703067,1
1502,12,0,29,6961.930702470039,2613.0620038777315,3
1503,12,1,0,14836.747395495164,12064.656915482978,2
1504,12,1,22,90.60131123221939,90.60131123221939,1
1505,12,1,26,4768.503907402321,4768.503907402321,1
1506,12,2,0,2677.6881171766645,2677.6881171766645,1
1507,12,3,0,1965.2882031516806,1965.2882031516806,1
1508,12,3,5,969.0196291189147,969.0196291189147,1
1509,12,4,0,2022.9445411021425,2022.9445411021425,1
1510,12,4,5,1118.7891840302893,1118.7891840302893,1
1511,12,5,0,5804.416533917156,2874.2961619552516,4
1512,12,5,3,969.0196291189147,969.0196291189147,1
1513,12,5,4,1118.7891840302893,1118.7891840302893,1
1514,12,5,6,1147.3078256453482,1147.3078256453482,1
1515,12,5,7,5081.136544877899,5081.136544877899,1
1516,12,5,8,3431.6914486789547,3431.6914486789547,1
1517,12,5,9,1930.1487994747933,1930.1487994747933,1
1518,12,5,11,3209.1445058148465,3209.1445058148465,1
1519,12,5,16,2627.140007334313,2627.140007334313,1
1520,12,5,17,64.0666725468299,64.0666725468299,1
1521,12,5,18,3026.2338709020646,3026.2338709020646,1
1522,12,5,31,3229.47446086547,3229.47446086547,1
1523,12,6,5,1147.3078256453484,1147.3078256453484,1
1524,12,6,16,120.10577093903585,120.10577093903585,1
1525,12,6,17,886.9921205102503,886.9921205102503,1
1526,12,7,0,585.970513373298,585.970513373298,1
1527,12,7,5,5081.136544877898,5081.136544877898,1
1528,12,8,0,103.23993571091741,103.23993571091741,1
1529,12,8,5,3431.6914486789537,3431.6914486789537,1
1530,12,8,10,1120.7863807116478,1120.7863807116478,1
1531,12,8,13,1042.7299203675304,1042.7299203675304,1
1532,12,8,18,1565.6312059053812,1565.6312059053812,1
1533,12,9,5,1930.1487994747938,1930.1487994747938,1
1534,12,9,11,420.8590786656923,420.8590786656923,1
1535,12,9,12,1903.588132988714,1903.588132988714,1
1536,12,9,17,1016.005971038332,1016.005971038332,1
1537,12,9,46,1132.7662912781084,1132.7662912781084,1
1538,12,9,54,264.012698773408,264.012698773408,1
1539,12,10,0,1678.0346361776872,1678.0346361776872,1
1540,12,10,8,1120.7863807116473,1120.7863807116473,1
1541,12,10,13,677.4268811185092,677.4268811185092,1
1542,12,11,5,3209.144505814847,3209.144505814847,1
1543,12,11,9,420.8590786656923,420.8590786656923,1
1544,12,11,31,1054.4153075389866,1054.4153075389866,1
1545,12,11,46,150.5468365819557,150.5468365819557,1
1546,12,12,9,1903.5881329887143,1903.5881329887143,1
1547,12,12,14,1278.3878223057327,1278.3878223057327,1
1548,12,12,17,1442.9278934919823,1442.9278934919823,1
1549,12,12,19,436.5986625759214,436.5986625759214,1
1550,12,12,39,59.99365633026661,59.99365633026661,1
