,graph_id,src,dest,total_border,greatest_border,nb_borders
36318,BGBLG1149432,10,13,576.4193726911122,576.4193726911122,1
36319,BGBLG1149432,10,14,46.60468645924814,46.60468645924814,1
36320,BGBLG1149432,11,13,175.1870817735128,175.1870817735128,1
36321,BGBLG1149432,11,14,3394.8263375315105,3394.8263375315105,1
36322,BGBLG1149432,11,16,879.6616273433764,879.6616273433764,1
36323,BGBLG1149432,11,17,816.2660457161779,816.2660457161779,1
36324,BGBLG1149432,11,20,876.6755801462267,876.6755801462267,1
36325,BGBLG1149432,12,13,829.7348259024607,829.7348259024607,1
36326,BGBLG1149432,12,15,168.35168381241095,168.35168381241095,1
36327,BGBLG1149432,13,14,683.5024738670987,683.5024738670987,1
36328,BGBLG1149432,13,15,927.7481607208757,927.7481607208757,1
36329,BGBLG1149432,13,16,979.4050596109416,979.4050596109416,1
36330,BGBLG1149432,15,16,487.3074866844878,487.3074866844878,1
36331,BGBLG1149432,15,17,765.2516783018569,765.2516783018569,1
36332,BGBLG1149432,16,17,1991.190203201782,1991.190203201782,1
36333,BGBLG1149432,17,18,1893.9570941349368,1893.9570941349368,1
36334,BGBLG1149432,17,19,177.55666708549268,177.55666708549268,1
36335,BGBLG1149432,17,20,862.9955302674608,862.9955302674608,1
36336,BGBLG1149432,18,19,1651.6981395175342,1651.6981395175342,1
36337,BGBLG1149432,19,20,69.82581816144653,69.82581816144653,1
36338,BGBLG1149432,19,21,201.75610242311004,201.75610242311004,1
36339,BGPDV1505623,0,1,1678.5491794915447,1678.5491794915447,1
36340,BGPDV1505623,1,2,2835.6411122650015,2835.6411122650015,1
36341,BGPDV1505623,1,3,28.80967452055743,28.80967452055743,1
36342,BGPDV1505623,1,15,1437.394285123859,1437.394285123859,1
36343,BGPDV1505623,1,23,983.0205576849334,983.0205576849334,1
36344,BGPDV1505623,1,26,396.2022198307813,396.2022198307813,1
36345,BGPDV1505623,2,14,3354.945457962362,3354.945457962362,1
